,rate,votes,approx_cost(for two people),clusters
19256,4.5,1250,1700,0
19257,4.3,2233,1700,3
19258,4.3,7574,1500,2
19259,4.4,2054,1200,3
19260,4.5,1135,1200,0
19261,4.4,3712,1300,3
19262,4.6,1092,1500,0
19263,4.2,643,1300,0
19264,4.3,165,2800,0
19265,4.1,1341,2100,0
19266,3.8,2330,700,3
19267,4.3,3496,1700,3
19268,4.6,2519,1600,3
19269,4.2,191,1000,1
19270,4.3,768,3000,0
19271,4.2,2855,800,3
19272,4.3,485,2000,0
19273,4.3,1050,1500,0
19274,4.2,2936,1000,3
19275,4.4,498,1900,0
19276,4.5,1426,1700,0
19277,4.3,673,2000,0
19278,4.4,1210,1100,0
19279,4.3,2716,1300,3
19280,4.6,1438,2200,0
19281,4.3,772,1400,0
19282,4.4,1853,1500,3
19283,4.3,2157,600,3
19284,4.5,3595,900,3
19285,4.4,219,1200,0
19286,4.2,144,2500,0
19287,4.4,1084,1600,0
19288,4.1,864,1400,0
19289,4.3,1721,1300,3
19290,4.3,465,1500,0
19291,4.1,1739,1000,3
19292,4.4,133,1000,1
19293,4.4,2652,600,3
19294,4.3,689,2500,0
19295,4.4,571,4000,0
19296,4.3,1191,550,1
19297,4.4,2139,750,3
19298,4.2,1430,1300,0
19299,4.2,261,1500,0
19300,4.2,479,3000,0
19301,4.1,1014,500,1
19302,4.2,337,1000,1
19303,4.3,2272,1100,3
19304,4.0,785,650,1
19305,4.3,300,1200,0
19306,4.2,2079,1500,3
19307,4.2,2291,1400,3
19308,4.3,698,1500,0
19309,4.2,1345,1100,0
19310,3.9,120,600,1
19311,4.3,509,1300,0
19312,4.2,986,1000,0
19313,4.0,1104,1300,0
19314,4.2,3576,650,3
19315,4.4,219,850,1
19316,4.3,969,750,1
19317,4.5,556,1800,0
19318,4.0,938,1000,0
19319,4.0,56,1500,0
19320,4.3,166,750,1
19321,4.4,722,1000,0
19322,4.4,127,1200,0
19323,4.3,620,3400,0
19324,4.3,580,700,1
19325,4.3,860,1800,0
19326,4.0,53,2000,0
19327,4.2,82,3000,0
19328,4.1,102,1000,1
19329,4.2,859,1400,0
19330,4.3,362,3500,0
19331,4.3,79,700,1
19332,4.2,409,1600,0
19333,4.3,74,400,1
19334,4.3,795,900,0
19335,4.1,1134,1500,0
19336,3.9,684,1200,0
19337,4.1,4443,1200,3
19338,4.1,801,800,1
19339,4.3,330,1200,0
19340,4.3,237,4000,0
19341,3.9,172,500,1
19342,4.0,182,1300,0
19343,4.1,118,700,1
19344,4.2,275,4000,0
19345,4.2,354,1200,0
19346,4.0,930,800,1
19347,4.1,461,600,1
19348,4.1,1545,1200,0
19349,4.1,558,1100,0
19350,3.9,952,1100,0
19351,4.0,516,1000,0
19352,4.0,167,1700,0
19353,4.3,911,2000,0
19354,4.3,99,550,1
19355,4.0,1218,2000,0
19356,4.3,151,650,1
19357,3.7,57,3000,0
19358,4.3,1054,1600,0
19359,4.3,329,800,1
19360,4.2,38,2000,0
19361,3.9,312,2000,0
19362,4.3,430,3500,0
19363,4.0,190,1300,0
19364,4.1,486,700,1
19365,4.0,363,1000,1
19366,4.0,178,750,1
19367,3.9,464,800,1
19368,4.4,185,1800,0
19369,4.2,176,800,1
19370,3.9,207,650,1
19371,3.9,366,800,1
19372,4.1,126,2000,0
19373,3.9,183,2200,0
19374,3.9,227,950,1
19375,3.7,66,800,1
19376,4.2,178,3000,0
19377,4.2,1770,750,3
19378,2.0,397,1500,0
19379,4.1,302,1000,1
19380,4.0,749,1100,0
19381,4.1,54,550,1
19382,4.0,111,700,1
19383,4.2,619,500,1
19384,4.2,116,1000,1
19385,3.9,190,600,1
19386,4.0,228,700,1
19387,3.7,281,800,1
19388,4.0,58,2000,0
19389,3.7,110,700,1
19390,3.8,203,1200,0
19391,4.2,700,300,1
19392,4.3,129,700,1
19393,3.9,88,500,1
19394,3.9,235,1000,1
19395,3.8,95,1000,1
19396,3.6,62,450,1
19397,4.1,118,1000,1
19398,2.5,434,650,1
19399,4.0,102,550,1
19400,3.8,74,650,1
19401,4.0,104,1200,0
19402,3.1,122,1200,0
19403,3.7,298,1000,1
19404,4.0,95,2000,0
19405,4.0,64,1500,0
19406,2.9,50,350,1
19407,3.8,59,300,1
19408,3.6,42,400,1
19409,4.0,166,400,1
19410,3.5,56,1800,0
19411,4.2,383,500,1
19412,3.7,70,500,1
19413,3.9,73,2500,0
19414,2.8,132,650,1
19415,3.9,135,800,1
19416,3.9,90,1400,0
19417,2.8,303,500,1
19418,3.6,124,600,1
19419,3.6,118,500,1
19420,3.8,81,800,1
19421,3.7,53,600,1
19422,3.8,265,850,1
19423,4.0,1025,700,1
19424,3.8,38,400,1
19425,4.1,100,2400,0
19426,3.8,110,1400,0
19427,4.0,103,1900,0
19428,3.7,145,1000,1
19429,3.9,122,500,1
19430,3.9,95,1300,0
19431,4.0,134,250,1
19432,3.9,105,1000,1
19433,3.8,99,600,1
19434,3.7,57,700,1
19435,3.8,67,500,1
19436,4.3,165,3000,0
19437,3.7,125,600,1
19438,4.0,209,500,1
19439,3.8,151,800,1
19440,3.5,140,600,1
19441,3.7,68,500,1
19442,3.6,278,800,1
19443,1.8,225,1200,0
19444,3.9,42,500,1
19445,3.8,197,800,1
19446,3.8,52,1200,0
19447,3.7,32,800,1
19448,2.2,48,600,1
19449,3.9,215,800,1
19450,3.8,216,2000,0
19451,3.6,52,600,1
19452,3.6,104,800,1
19453,4.1,121,600,1
19454,4.4,1109,600,1
19455,4.0,1087,550,1
19456,4.0,871,400,1
19457,4.4,180,250,1
19458,4.1,364,400,1
19459,3.4,225,300,1
19460,3.9,86,500,1
19461,4.0,1221,200,1
19462,3.9,114,150,1
19463,4.1,47,300,1
19464,4.1,118,300,1
19465,4.2,288,500,1
19466,4.0,107,300,1
19467,4.1,161,300,1
19468,4.0,101,150,1
19469,4.1,207,250,1
19470,3.8,32,200,1
19471,3.8,200,450,1
19472,3.9,77,150,1
19473,3.6,53,300,1
19474,4.0,660,600,1
19475,4.0,789,400,1
19476,4.1,79,350,1
19477,3.8,106,200,1
19478,3.9,202,250,1
19479,3.2,60,400,1
19480,3.9,65,250,1
19481,3.0,33,400,1
19482,4.1,341,300,1
19483,3.9,56,400,1
19484,3.6,79,500,1
19485,3.7,96,500,1
19486,2.8,63,500,1
19487,3.4,63,400,1
19488,3.7,71,500,1
19489,3.1,165,350,1
19490,3.9,457,400,1
19491,3.9,252,500,1
19492,3.4,48,300,1
19493,4.2,93,300,1
19494,3.7,163,300,1
19495,4.1,399,300,1
19496,3.4,8,450,1
19497,3.8,38,300,1
19498,3.8,41,100,1
19499,3.8,113,500,1
19500,4.7,4840,1300,3
19501,4.2,515,800,1
19502,4.1,2050,1600,3
19503,4.3,606,2500,0
19504,4.1,632,1100,0
19505,4.0,35,1100,1
19506,4.3,657,750,1
19507,4.2,452,700,1
19508,4.1,327,1300,0
19509,4.2,476,1700,0
19510,4.1,398,600,1
19511,4.2,865,1000,0
19512,4.2,570,1200,0
19513,3.9,435,550,1
19514,3.9,175,600,1
19515,2.9,111,500,1
19516,4.3,1135,800,0
19517,3.7,97,650,1
19518,4.1,215,200,1
19519,3.9,256,700,1
19520,3.9,260,650,1
19521,3.9,54,200,1
19522,4.1,405,750,1
19523,3.8,160,1300,0
19524,3.7,83,500,1
19525,3.9,54,200,1
19526,2.8,255,1000,1
19527,3.8,263,650,1
19528,4.0,90,300,1
19529,4.0,109,400,1
19530,3.3,90,500,1
19531,3.7,93,500,1
19532,3.7,77,300,1
19533,4.0,494,300,1
19534,3.3,262,500,1
19535,3.4,157,300,1
19536,3.8,171,250,1
19537,3.5,128,700,1
19538,3.9,49,400,1
19539,2.7,231,350,1
19540,3.5,61,300,1
19541,3.9,158,1100,1
19542,2.7,54,500,1
19543,2.7,66,400,1
19544,3.7,131,250,1
19545,3.9,119,800,1
19546,2.9,45,600,1
19547,2.8,157,700,1
19548,3.9,147,600,1
19549,2.8,142,300,1
19550,4.3,2716,1300,3
19551,4.3,485,2000,0
19552,4.1,2169,2000,3
19553,4.4,4611,1700,3
19554,4.2,1461,1500,0
19555,4.2,225,1000,1
19556,4.2,549,1500,0
19557,4.1,613,2800,0
19558,3.8,623,3000,0
19559,2.6,408,1000,1
19560,4.0,195,3000,0
19561,4.2,261,1500,0
19562,4.6,4021,1500,3
19563,4.2,3133,2500,3
19564,4.5,8413,2000,2
19565,4.4,888,3000,0
19566,4.4,2242,3000,3
19567,4.5,1602,1500,0
19568,4.4,371,1500,0
19569,4.4,2428,1500,3
19570,4.5,5284,2500,3
19571,4.5,1250,1700,0
19572,4.3,2233,1700,3
19573,4.4,2054,1200,3
19574,4.4,3712,1300,3
19575,4.2,643,1300,0
19576,4.3,3496,1700,3
19577,4.3,485,2000,0
19578,4.3,1050,1500,0
19579,4.4,498,1900,0
19580,4.3,1721,1300,3
19581,4.4,133,1000,1
19582,4.2,1430,1300,0
19583,4.2,261,1500,0
19584,4.2,479,3000,0
19585,4.3,2272,1100,3
19586,4.3,300,1200,0
19587,4.2,2291,1400,3
19588,4.2,1345,1100,0
19589,4.0,938,1000,0
19590,4.1,102,1000,1
19591,4.2,409,1600,0
19592,3.9,684,1200,0
19593,4.1,1545,1200,0
19594,4.1,558,1100,0
19595,3.9,952,1100,0
19596,4.0,516,1000,0
19597,4.0,1218,2000,0
19598,4.2,38,2000,0
19599,2.0,397,1500,0
19600,4.0,749,1100,0
19601,3.9,190,600,1
19602,3.9,235,1000,1
19603,3.7,298,1000,1
19604,4.0,95,2000,0
19605,4.0,64,1500,0
19606,3.9,73,2500,0
19607,4.1,100,2400,0
19608,3.8,110,1400,0
19609,4.7,4840,1300,3
19610,4.3,606,2500,0
19611,4.2,2030,1200,3
19612,4.1,327,1300,0
19613,4.3,2721,1300,3
19614,4.4,220,1200,0
19615,4.2,1462,1500,0
19616,4.2,227,1000,1
19617,4.2,549,1500,0
19618,4.4,232,2000,0
19619,4.1,338,1800,0
19620,2.6,408,1000,1
19621,4.0,195,3000,0
19622,4.2,261,1500,0
19623,4.5,8414,2000,2
19624,4.5,1604,1500,0
19625,4.5,5285,2500,3
19626,4.5,1255,1700,0
19627,4.4,2054,1200,3
19628,4.5,1135,1200,0
19629,4.2,644,1300,0
19630,4.1,1343,2100,0
19631,4.3,3496,1700,3
19632,4.4,498,1900,0
19633,4.5,1428,1700,0
19634,4.4,134,1000,1
19635,4.2,260,1500,0
19636,4.2,1430,1300,0
19637,4.2,337,1000,1
19638,4.3,2272,1100,3
19639,4.3,300,1200,0
19640,4.2,2291,1400,3
19641,4.2,1347,1100,0
19642,4.3,509,1300,0
19643,4.2,986,1000,0
19644,4.0,938,1000,0
19645,4.1,102,1000,1
19646,4.2,410,1600,0
19647,3.9,684,1200,0
19648,4.1,4445,1200,3
19649,4.2,275,4000,0
19650,4.1,1545,1200,0
19651,4.1,558,1100,0
19652,4.1,771,1200,0
19653,3.9,952,1100,0
19654,4.0,516,1000,0
19655,4.0,167,1700,0
19656,4.1,1219,2000,0
19657,4.2,38,2000,0
19658,4.3,430,3500,0
19659,4.0,190,1300,0
19660,4.4,185,1800,0
19661,4.0,749,1100,0
19662,3.9,190,600,1
19663,3.9,235,1000,1
19664,3.1,122,1200,0
19665,3.7,298,1000,1
19666,3.5,56,1800,0
19667,3.8,110,1400,0
19668,3.9,94,1300,0
19669,3.6,278,800,1
19670,4.7,4841,1300,3
19671,4.3,606,2500,0
19672,4.2,997,1400,0
19673,4.0,820,1100,0
19674,4.2,426,1800,0
19675,3.7,212,900,1
19676,4.7,3912,900,3
19677,4.5,2932,1200,3
19678,4.1,638,700,1
19679,4.2,1442,650,0
19680,4.0,608,800,1
19681,3.9,48,600,1
19682,4.4,4873,600,3
19683,4.1,554,800,1
19684,4.0,868,1000,0
19685,4.0,239,500,1
19686,3.9,365,900,1
19687,4.1,670,800,1
19688,3.9,523,1100,0
19689,3.7,126,700,1
19690,3.2,58,900,1
19691,3.7,168,700,1
19692,3.7,67,250,1
19693,3.7,55,400,1
19694,2.8,114,600,1
19695,4.0,336,500,1
19696,4.1,187,650,1
19697,4.2,1442,650,0
19698,3.8,50,300,1
19699,4.0,409,350,1
19700,3.3,240,400,1
19701,3.5,226,300,1
19702,3.8,154,450,1
19703,4.1,254,400,1
19704,4.0,1586,800,0
19705,3.8,33,500,1
19706,4.0,557,600,1
19707,4.1,498,300,1
19708,4.2,578,600,1
19709,4.0,117,1400,0
19710,4.2,583,500,1
19711,4.4,4873,600,3
19712,3.8,204,500,1
19713,3.7,418,400,1
19714,3.8,198,850,1
19715,3.2,712,500,1
19716,2.9,123,800,1
19717,4.1,674,250,1
19718,3.4,90,300,1
19719,3.9,163,300,1
19720,3.9,345,500,1
19721,4.0,449,400,1
19722,3.8,179,300,1
19723,4.0,336,500,1
19724,3.8,76,100,1
19725,3.8,464,600,1
19726,4.1,638,700,1
19727,3.6,436,750,1
19728,3.9,581,400,1
19729,4.0,380,750,1
19730,3.9,173,450,1
19731,4.1,250,500,1
19732,3.2,192,400,1
19733,3.9,76,600,1
19734,4.3,3077,1700,3
19735,4.0,120,800,1
19736,4.0,154,200,1
19737,4.0,124,300,1
19738,3.9,133,500,1
19739,3.8,258,600,1
19740,3.9,111,300,1
19741,4.1,1107,700,1
19742,4.1,322,400,1
19743,4.0,536,650,1
19744,4.0,233,500,1
19745,4.0,239,500,1
19746,2.7,94,300,1
19747,4.5,2932,1200,3
19748,4.2,421,700,1
19749,4.0,108,250,1
19750,3.2,158,400,1
19751,3.5,140,300,1
19752,3.9,267,200,1
19753,3.2,58,900,1
19754,3.4,43,350,1
19755,3.8,67,450,1
19756,3.9,162,700,1
19757,4.1,184,500,1
19758,3.7,69,650,1
19759,4.0,702,700,1
19760,4.0,608,800,1
19761,4.0,106,150,1
19762,4.0,159,400,1
19763,3.9,92,500,1
19764,4.2,680,800,1
19765,3.9,116,700,1
19766,3.9,81,300,1
19767,2.9,140,650,1
19768,4.0,105,300,1
19769,3.3,210,450,1
19770,3.0,50,400,1
19771,3.7,59,500,1
19772,4.0,255,500,1
19773,3.1,75,600,1
19774,4.2,100,1000,1
19775,3.7,118,400,1
19776,4.7,3912,900,3
19777,3.5,137,1250,0
19778,3.6,89,650,1
19779,3.9,281,500,1
19780,3.8,162,300,1
19781,3.9,149,600,1
19782,2.8,114,600,1
19783,4.1,554,800,1
19784,4.0,868,1000,0
19785,2.9,67,600,1
19786,3.7,55,400,1
19787,3.7,114,400,1
19788,3.9,123,1100,1
19789,4.1,670,800,1
19790,4.2,1282,800,0
19791,3.9,257,400,1
19792,3.9,48,600,1
19793,3.9,92,300,1
19794,3.6,133,700,1
19795,3.7,126,700,1
19796,3.9,431,700,1
19797,3.6,34,100,1
19798,3.9,510,700,1
19799,4.0,820,1100,0
19800,3.9,263,400,1
19801,3.7,212,900,1
19802,3.9,365,900,1
19803,3.7,95,400,1
19804,2.6,166,350,1
19805,3.7,167,500,1
19806,4.0,95,400,1
19807,3.9,49,200,1
19808,3.7,511,600,1
19809,3.7,63,150,1
19810,4.3,252,800,1
19811,3.9,78,350,1
19812,4.3,273,200,1
19813,3.9,523,1100,0
19814,3.7,318,1400,0
19815,4.0,160,450,1
19816,4.2,253,450,1
19817,3.8,184,400,1
19818,3.7,168,700,1
19819,4.0,66,800,1
19820,3.7,67,250,1
19821,4.1,147,600,1
19822,2.5,105,650,1
19823,3.4,64,400,1
19824,2.5,79,700,1
19825,3.6,74,400,1
19826,3.7,91,400,1
19827,3.6,76,300,1
19828,3.0,66,600,1
19829,4.4,44,500,1
19830,4.2,50,600,1
19831,4.7,3912,900,3
19832,4.1,638,700,1
19833,4.5,703,400,1
19834,4.1,250,500,1
19835,4.1,322,400,1
19836,4.2,149,300,1
19837,4.3,273,200,1
19838,4.0,132,400,1
19839,3.9,133,500,1
19840,2.6,84,400,1
19841,3.9,81,300,1
19842,3.9,130,400,1
19843,3.9,49,200,1
19844,4.0,255,500,1
19845,3.9,56,350,1
19846,4.3,969,1400,0
19847,4.7,3916,900,3
19848,4.5,2732,1200,3
19849,4.2,997,1400,0
19850,4.5,2935,1200,3
19851,4.2,578,600,1
19852,4.2,53,500,1
19853,4.0,307,1000,1
19854,4.2,1282,800,0
19855,4.2,420,700,1
19856,4.0,1586,800,0
19857,4.0,421,1000,1
19858,4.1,638,700,1
19859,3.9,510,700,1
19860,4.2,1443,650,0
19861,4.0,820,1100,0
19862,3.9,345,500,1
19863,4.0,337,500,1
19864,3.9,263,400,1
19865,4.0,608,800,1
19866,3.9,48,600,1
19867,3.9,117,700,1
19868,4.4,4897,600,3
19869,4.0,95,400,1
19870,4.1,555,800,1
19871,4.2,680,800,1
19872,4.0,117,1400,0
19873,3.8,465,600,1
19874,3.6,436,750,1
19875,3.7,511,600,1
19876,4.1,1107,700,1
19877,4.0,539,650,1
19878,3.7,318,1400,0
19879,4.3,251,800,1
19880,4.0,868,1000,0
19881,4.0,239,500,1
19882,3.9,123,1100,1
19883,3.9,365,900,1
19884,4.0,702,700,1
19885,4.0,105,300,1
19886,2.9,140,650,1
19887,4.1,670,800,1
19888,3.9,523,1100,0
19889,4.0,380,750,1
19890,4.2,426,1800,0
19891,3.6,314,850,1
19892,3.6,133,700,1
19893,4.0,66,800,1
19894,3.7,214,900,1
19895,3.7,126,700,1
19896,3.2,192,400,1
19897,3.2,58,900,1
19898,3.7,168,700,1
19899,3.7,69,650,1
19900,3.9,431,700,1
19901,3.7,67,250,1
19902,3.6,89,650,1
19903,3.7,55,400,1
19904,4.1,147,600,1
19905,3.0,50,400,1
19906,2.8,114,600,1
19907,2.5,79,700,1
19908,4.1,500,300,1
19909,4.0,409,350,1
19910,4.0,336,500,1
19911,3.9,487,400,1
19912,4.1,322,400,1
19913,3.7,167,500,1
19914,4.2,149,300,1
19915,4.0,559,600,1
19916,3.9,281,500,1
19917,3.5,226,300,1
19918,4.0,124,300,1
19919,3.7,59,500,1
19920,4.0,233,500,1
19921,3.8,154,450,1
19922,2.6,166,350,1
19923,3.8,162,300,1
19924,2.6,84,400,1
19925,3.3,240,400,1
19926,3.9,581,400,1
19927,4.1,675,250,1
19928,3.7,114,400,1
19929,3.7,418,400,1
19930,3.8,184,400,1
19931,3.1,75,600,1
19932,3.9,267,200,1
19933,3.4,64,400,1
19934,3.5,140,300,1
19935,2.7,94,300,1
19936,3.9,56,350,1
19937,3.6,74,400,1
19938,3.7,91,400,1
19939,3.9,164,300,1
19940,3.9,78,350,1
19941,4.2,997,1400,0
19942,4.5,2732,1200,3
19943,4.3,969,1400,0
19944,4.5,2935,1200,3
19945,3.7,318,1400,0
19946,3.9,123,1100,1
19947,4.5,2732,1200,3
19948,4.2,997,1400,0
19949,4.3,969,1400,0
19950,4.5,2935,1200,3
19951,4.0,307,1000,1
19952,3.7,318,1400,0
19953,3.9,123,1100,1
19954,4.6,9272,1800,2
19955,4.0,861,1200,0
19956,4.2,473,3000,0
19957,4.2,597,3500,0
19958,3.9,428,2200,0
19959,4.0,427,1400,0
19960,4.2,407,1500,0
19961,4.7,7261,1600,2
19962,4.3,3655,1900,3
19963,4.2,3305,1400,3
19964,4.4,1554,1700,0
19965,4.4,1522,1500,0
19966,4.1,880,1200,0
19967,4.5,1670,1300,0
19968,3.9,1488,600,0
19969,4.1,8286,750,2
19970,4.0,1231,800,0
19971,4.0,776,1000,0
19972,4.0,1021,1200,0
19973,4.2,97,1200,0
19974,4.2,217,1500,0
19975,3.9,120,1700,0
19976,2.9,325,1000,1
19977,3.4,46,1100,1
19978,4.0,38,700,1
19979,3.9,58,450,1
19980,3.8,139,700,1
19981,4.0,287,500,1
19982,4.4,1130,800,0
19983,4.6,1732,900,3
19984,4.3,1331,1000,0
19985,4.3,1258,1000,0
19986,4.0,1806,1600,3
19987,4.5,132,200,1
19988,4.3,397,700,1
19989,4.1,1157,500,1
19990,4.3,771,1000,0
19991,4.2,592,700,1
19992,3.9,1387,800,0
19993,4.1,424,650,1
19994,4.3,428,400,1
19995,4.3,379,400,1
19996,4.1,147,700,1
19997,4.1,124,450,1
19998,4.0,220,800,1
19999,3.9,681,500,1
20000,4.1,338,800,1
20001,4.1,142,750,1
20002,2.9,544,600,1
20003,3.9,155,700,1
20004,3.8,211,500,1
20005,3.9,49,200,1
20006,2.4,128,600,1
20007,2.9,48,500,1
20008,3.0,59,500,1
20009,4.3,464,500,1
20010,3.9,307,300,1
20011,4.5,132,200,1
20012,3.8,149,800,1
20013,3.8,798,450,1
20014,3.8,1093,450,1
20015,2.8,215,300,1
20016,4.2,252,400,1
20017,4.4,95,400,1
20018,4.1,86,150,1
20019,3.4,154,200,1
20020,3.9,644,400,1
20021,4.0,1400,600,1
20022,4.0,494,300,1
20023,4.1,8286,750,2
20024,3.9,234,600,1
20025,3.3,55,250,1
20026,3.4,42,400,1
20027,3.9,419,200,1
20028,4.2,781,300,1
20029,2.8,94,400,1
20030,3.8,315,400,1
20031,3.9,929,300,1
20032,3.9,58,600,1
20033,4.0,731,700,1
20034,3.8,76,250,1
20035,3.6,251,700,1
20036,3.8,62,400,1
20037,3.4,258,500,1
20038,4.0,1074,400,1
20039,4.0,88,650,1
20040,3.4,161,350,1
20041,2.9,325,1000,1
20042,4.0,454,300,1
20043,4.0,175,450,1
20044,4.7,2172,400,3
20045,4.2,227,600,1
20046,4.3,2032,1000,3
20047,4.2,1344,500,1
20048,4.3,895,500,1
20049,3.8,198,800,1
20050,4.0,1137,1000,0
20051,4.1,563,350,1
20052,4.2,1774,800,3
20053,4.0,3268,800,3
20054,4.4,711,1000,0
20055,3.3,73,600,1
20056,3.2,393,400,1
20057,3.9,310,500,1
20058,4.2,326,800,1
20059,3.9,332,400,1
20060,4.1,1135,650,1
20061,3.2,292,850,1
20062,3.9,1626,700,3
20063,3.8,69,300,1
20064,3.2,136,300,1
20065,4.1,760,950,0
20066,4.0,220,800,1
20067,3.7,510,500,1
20068,3.8,149,350,1
20069,4.1,393,600,1
20070,3.2,34,350,1
20071,3.9,262,600,1
20072,3.6,89,250,1
20073,3.9,633,800,1
20074,3.3,584,600,1
20075,3.9,128,400,1
20076,4.4,3429,1500,3
20077,3.9,466,600,1
20078,4.1,61,200,1
20079,3.9,531,600,1
20080,4.3,4709,600,3
20081,3.7,448,300,1
20082,3.8,85,300,1
20083,2.8,295,500,1
20084,3.0,179,200,1
20085,3.8,139,700,1
20086,4.1,536,800,1
20087,4.1,291,600,1
20088,4.3,132,300,1
20089,4.3,179,250,1
20090,3.9,144,600,1
20091,4.0,160,700,1
20092,3.7,835,750,1
20093,3.9,241,800,1
20094,4.4,460,500,1
20095,3.8,427,500,1
20096,4.0,196,500,1
20097,4.6,3818,1200,3
20098,3.2,68,750,1
20099,3.6,42,300,1
20100,3.7,74,300,1
20101,4.0,1113,500,1
20102,4.3,451,1200,0
20103,3.0,40,400,1
20104,4.3,1235,1200,0
20105,3.2,50,300,1
20106,4.1,298,800,1
20107,4.8,1781,1200,3
20108,4.6,5446,1600,3
20109,4.2,985,1100,0
20110,4.0,64,400,1
20111,3.9,164,250,1
20112,3.5,435,500,1
20113,4.1,424,650,1
20114,3.9,194,600,1
20115,4.0,51,400,1
20116,4.6,1732,900,3
20117,3.8,57,500,1
20118,4.0,215,100,1
20119,4.1,453,700,1
20120,3.9,652,500,1
20121,4.0,42,400,1
20122,4.1,261,300,1
20123,3.6,108,500,1
20124,4.0,183,600,1
20125,4.4,1554,1700,0
20126,4.1,112,500,1
20127,3.2,426,600,1
20128,4.0,262,400,1
20129,4.0,269,800,1
20130,4.1,880,1200,0
20131,4.2,255,800,1
20132,4.7,1674,1500,0
20133,3.2,166,600,1
20134,4.5,1670,1300,0
20135,4.0,571,400,1
20136,4.0,690,750,1
20137,4.0,528,350,1
20138,3.9,58,450,1
20139,3.0,239,500,1
20140,3.9,681,500,1
20141,4.4,1522,1500,0
20142,3.9,63,500,1
20143,4.1,198,650,1
20144,3.7,186,150,1
20145,4.4,593,800,1
20146,4.3,3888,1400,3
20147,3.9,96,500,1
20148,3.6,181,350,1
20149,3.8,55,350,1
20150,4.3,428,400,1
20151,4.3,5352,600,3
20152,3.8,170,500,1
20153,3.9,139,300,1
20154,3.9,260,650,1
20155,3.9,203,400,1
20156,4.4,2699,550,3
20157,3.3,214,450,1
20158,4.3,156,600,1
20159,4.1,174,400,1
20160,4.2,217,500,1
20161,4.1,505,300,1
20162,4.4,139,1200,0
20163,4.2,232,1500,0
20164,4.4,1908,1800,3
20165,4.0,108,800,1
20166,4.3,379,400,1
20167,3.0,64,200,1
20168,3.9,553,800,1
20169,4.0,560,900,1
20170,4.1,1856,1100,3
20171,2.9,331,600,1
20172,4.1,1157,500,1
20173,3.7,271,500,1
20174,4.0,331,500,1
20175,3.7,264,450,1
20176,3.8,1850,800,3
20177,4.1,132,250,1
20178,2.8,97,600,1
20179,4.4,2579,1600,3
20180,3.9,327,600,1
20181,3.9,77,300,1
20182,3.6,84,350,1
20183,3.0,162,400,1
20184,4.0,151,800,1
20185,3.5,293,550,1
20186,3.8,170,550,1
20187,3.7,72,900,1
20188,4.0,74,350,1
20189,4.3,195,400,1
20190,2.7,290,600,1
20191,4.3,267,400,1
20192,3.7,112,450,1
20193,4.0,48,200,1
20194,3.1,149,200,1
20195,4.0,292,300,1
20196,4.1,1503,1500,0
20197,3.4,334,550,1
20198,3.8,134,200,1
20199,4.0,71,750,1
20200,3.9,87,450,1
20201,4.2,1216,600,1
20202,2.7,125,500,1
20203,3.5,217,650,1
20204,4.4,282,300,1
20205,3.9,34,300,1
20206,3.9,1488,600,0
20207,3.6,598,800,1
20208,4.2,3305,1400,3
20209,4.4,542,600,1
20210,3.9,90,200,1
20211,4.0,739,500,1
20212,3.8,33,500,1
20213,4.1,338,800,1
20214,3.7,128,600,1
20215,4.3,695,1000,0
20216,2.9,40,600,1
20217,3.0,570,400,1
20218,3.5,229,350,1
20219,3.6,38,350,1
20220,2.8,420,700,1
20221,4.1,42,400,1
20222,3.8,724,500,1
20223,4.2,580,400,1
20224,3.1,54,500,1
20225,4.0,282,700,1
20226,3.7,127,300,1
20227,3.7,244,800,1
20228,4.0,241,500,1
20229,4.0,861,1200,0
20230,2.9,228,250,1
20231,3.0,167,500,1
20232,4.0,125,400,1
20233,3.2,61,400,1
20234,4.2,631,300,1
20235,3.0,112,600,1
20236,2.5,56,700,1
20237,4.2,97,1200,0
20238,3.7,217,450,1
20239,3.8,80,200,1
20240,4.2,164,600,1
20241,4.3,1331,1000,0
20242,3.9,84,300,1
20243,3.2,254,500,1
20244,4.1,112,150,1
20245,4.3,397,700,1
20246,3.9,190,250,1
20247,4.2,217,1500,0
20248,4.1,147,700,1
20249,4.1,60,300,1
20250,4.3,771,1000,0
20251,4.1,124,450,1
20252,3.9,54,200,1
20253,2.4,63,500,1
20254,3.8,70,750,1
20255,4.2,402,500,1
20256,3.1,96,450,1
20257,3.9,210,500,1
20258,4.0,427,1400,0
20259,4.0,1021,1200,0
20260,4.0,223,400,1
20261,2.8,79,300,1
20262,3.6,120,550,1
20263,3.7,93,500,1
20264,3.2,115,500,1
20265,3.9,45,150,1
20266,3.8,105,400,1
20267,3.8,60,450,1
20268,3.7,287,450,1
20269,3.8,73,400,1
20270,3.8,103,300,1
20271,3.7,59,1200,0
20272,3.8,139,750,1
20273,3.8,61,300,1
20274,3.8,93,300,1
20275,4.3,1258,1000,0
20276,3.9,350,450,1
20277,3.9,124,250,1
20278,3.9,44,200,1
20279,3.7,156,300,1
20280,3.9,122,250,1
20281,3.9,172,1900,0
20282,4.1,142,750,1
20283,3.8,110,400,1
20284,3.8,67,200,1
20285,2.8,93,500,1
20286,3.8,300,1200,0
20287,4.1,374,150,1
20288,4.0,242,1500,0
20289,4.1,348,900,1
20290,2.7,50,400,1
